distance_next,y_next,width_next,height_next,y_dino,game_speed,action,score,last_failed
920,329,68,71,207,20,0,2,0
900,329,68,71,175,20,0,3,0
880,329,68,71,152,20,0,4,0
860,329,68,71,136,20,0,5,0
840,329,68,71,125,20,0,6,0
820,329,68,71,117,20,0,7,0
800,329,68,71,117,20,0,8,0
780,329,68,71,118,20,0,9,0
760,329,68,71,122,20,0,10,0
740,329,68,71,131,20,0,11,0
720,329,68,71,147,20,0,12,0
700,329,68,71,172,20,0,13,0
680,329,68,71,306,20,1,14,0
660,329,68,71,250,20,0,15,0
640,329,68,71,207,20,0,16,0
620,329,68,71,175,20,0,17,0
600,329,68,71,152,20,0,18,0
580,329,68,71,136,20,0,19,0
560,329,68,71,125,20,0,20,0
540,329,68,71,117,20,0,21,0
520,329,68,71,117,20,0,22,0
500,329,68,71,118,20,0,23,0
480,329,68,71,122,20,0,24,0
460,329,68,71,131,20,0,25,0
440,329,68,71,147,20,0,26,0
420,329,68,71,172,20,0,27,0
400,329,68,71,306,20,1,28,0
380,329,68,71,250,20,0,29,0
360,329,68,71,207,20,0,30,0
340,329,68,71,175,20,0,31,0
320,329,68,71,152,20,0,32,0
300,329,68,71,136,20,0,33,0
280,329,68,71,125,20,0,34,0
260,329,68,71,117,20,0,35,0
240,329,68,71,117,20,0,36,0
220,329,68,71,118,20,0,37,0
200,329,68,71,122,20,0,38,0
180,329,68,71,131,20,0,39,0
160,329,68,71,147,20,0,40,0
140,329,68,71,172,20,0,41,0
120,329,68,71,306,20,1,42,0
100,329,68,71,250,20,0,43,0
80,329,68,71,207,20,0,44,0
60,329,68,71,175,20,0,45,0
40,329,68,71,152,20,0,46,0
20,329,68,71,136,20,0,47,0
0,329,68,71,125,20,0,48,0
780,316,97,68,117,20,0,49,0
760,316,97,68,117,20,0,50,0
740,316,97,68,118,20,0,51,0
720,316,97,68,122,20,0,52,0
700,316,97,68,131,20,0,53,0
680,316,97,68,147,20,0,54,0
660,316,97,68,172,20,0,55,0
640,316,97,68,306,20,1,56,0
620,316,97,68,250,20,0,57,0
600,316,97,68,207,20,0,58,0
580,316,97,68,175,20,0,59,0
560,316,97,68,152,20,0,60,0
540,316,97,68,136,20,0,61,0
520,316,97,68,125,20,0,62,0
500,316,97,68,117,20,0,63,0
480,316,97,68,117,20,0,64,0
460,316,97,68,118,20,0,65,0
440,316,97,68,122,20,0,66,0
420,316,97,68,131,20,0,67,0
400,316,97,68,147,20,0,68,0
380,316,97,68,172,20,0,69,0
360,316,97,68,306,20,1,70,0
340,316,97,68,250,20,0,71,0
320,316,97,68,207,20,0,72,0
300,316,97,68,175,20,0,73,0
280,316,97,68,152,20,0,74,0
260,316,97,68,136,20,0,75,0
240,316,97,68,125,20,0,76,0
220,316,97,68,117,20,0,77,0
200,316,97,68,117,20,0,78,0
180,316,97,68,118,20,0,79,0
160,316,97,68,122,20,0,80,0
140,316,97,68,131,20,0,81,0
120,316,97,68,147,20,0,82,0
100,316,97,68,172,20,0,83,0
